network with nodes 84504, edges 178238, n_valid_edges 177830, avg_distance 2.06769, avg_speed_min 32.3529, avg_speed_max 57.8757, avg_abs_grade 0.690349
id,lat,lon,ele,label
44399,37.9918,-87.5389,118.87,US41@IN62_E
44400,37.9991,-87.5377,120.74,US41@IN66_W
44401,38.0359,-87.5395,115.8,US41@EvaRegAir
44402,38.0501,-87.5445,116.4,US41@IN57
44403,38.0937,-87.5558,135.06,US41@BooNHRd
44404,38.167,-87.5505,143.69,US41@I-64
44405,38.1959,-87.5499,140.12,US41@IN68
44406,38.2243,-87.568,128.12,US41@+X231821
44407,38.2524,-87.5679,145.84,US41@IN168
44408,38.2743,-87.5678,143.61,US41@CR550S
44409,38.3126,-87.5686,148.69,US41@CR300S
44410,38.3338,-87.5942,153.39,US41@CR150S
44411,38.3555,-87.5985,136.75,US41@IN65
44412,38.406,-87.5962,130.13,US41@GraSt
44413,38.415,-87.5864,135.85,US41@OldPatRd
44414,38.4775,-87.5661,138.13,US41@IN56
44415,38.5146,-87.5567,125.62,US41@HazRd
44416,38.5239,-87.5394,125.31,US41@IN241
44417,38.5857,-87.5385,126.11,US41@PlaRd
44418,38.6195,-87.5351,126.56,US41@IN441
44419,38.6484,-87.5277,127.13,US41@OldDecRd
44420,38.6618,-87.5094,129.3,US41@HartSt
44421,38.6785,-87.4877,146.55,US41@US50/150&US50/US150@US41_S
44422,38.6949,-87.4934,134.77,US41/US150@US50/67&US50@US41/150
44423,38.7128,-87.4839,147.92,US41/US150@IN67_N
44424,38.8035,-87.4546,137.53,US41/US150@IN550
44425,38.8723,-87.4341,148.76,US41/US150@MapAve
44426,38.892,-87.4417,142.68,US41/US150@GauRd
44427,38.9645,-87.4071,153.13,US41/US150@IN58
44428,39.0252,-87.4011,140.09,US41/US150@CR400S
44429,39.0739,-87.4126,144.19,US41/US150@IN54
44430,39.1028,-87.4253,154.57,US41/US150@IN154
44431,39.1339,-87.4093,163.88,US41/US150@SecSt
44432,39.1863,-87.3982,164.47,US41/US150@IN48
44433,39.1962,-87.3899,161.7,US41/US150@CR710N
44434,39.2481,-87.3888,173,US41/US150@CR1150N
44435,39.2738,-87.3887,173.77,US41/US150@IN246
44436,39.3696,-87.3883,176.53,US41/US150@IN641
44437,39.376,-87.3916,170.32,US41/US150@WooRd
44438,39.4057,-87.4077,150.44,US41/US150@7thSt_Ter
44439,39.4483,-87.4138,150.11,US41/US150@IN63_S
44440,39.4664,-87.4139,152.65,US41_N/US150_W
44441,39.4955,-87.4146,147.51,US41@IN63_N
44442,39.5204,-87.4068,148.8,US41@HayAve
44443,39.5586,-87.3918,147.14,US41@+X749607
44444,39.5699,-87.3703,160.87,US41@CliSt
44445,39.6595,-87.3774,149.76,US41@IN163
44446,39.6906,-87.353,162.72,US41@CR600W
44447,39.703,-87.3265,155.98,US41@CoxRd
44448,39.732,-87.2988,200.43,US41@CR350W
44449,39.7333,-87.2798,199.87,US41@CR200W
44450,39.8481,-87.2358,201.79,US41@IN236
44451,39.8773,-87.2331,204.37,US41@IN47
44452,39.9675,-87.2425,218.24,US41@IN234
44453,40.0431,-87.2435,208.37,US41@IN32
44454,40.1044,-87.2431,195.96,US41_S/US136_E
44455,40.1135,-87.2432,199.46,US41_N/US136_W
44456,40.2364,-87.2433,194.52,US41@IN55_S
44457,40.2916,-87.2456,183.06,US41@IN28_E
44458,40.3034,-87.2638,175.06,US41@IN55_N
44459,40.3071,-87.2895,205.48,US41@IN28_W
44460,40.3104,-87.3133,222.42,US41IN@WilRd
44461,40.3312,-87.3369,209.79,US41@CR100N
44462,40.3531,-87.348,216.91,US41@IN63
44463,40.3819,-87.3634,215.21,US41@CR450N
44464,40.4547,-87.3744,221.45,US41@IN26_E
44465,40.4622,-87.3778,224.85,US41@IN26_W
44466,40.5211,-87.3759,231.68,US41@IN352
44467,40.6218,-87.3808,238.58,US41@IN18
44468,40.66,-87.3802,244.19,US41_S/US52_E
44469,40.686,-87.4086,241.66,US41/US52@7thSt_Ear
44470,40.7042,-87.4382,230.72,US41@CRN600W&US52@CR600W
44471,40.8661,-87.435,200.94,US41@IN16
44472,40.9407,-87.4353,212.55,US41@IN114
44473,40.9587,-87.4496,205.55,US41@PolkSt
44474,41.0139,-87.4498,204.98,US41@IN14
44475,41.1448,-87.4542,197.49,US41@IN10
44476,41.1799,-87.4491,193.42,US41@241stAve
44477,41.2209,-87.4675,194.32,US41@219thAve
44478,41.2519,-87.4674,211.65,US41@IN2_W
44479,41.29,-87.4683,218.37,US41@IN2_E
44480,41.3338,-87.4696,224.67,US41@157thAve
44481,41.3774,-87.47,233.15,US41@133rdAve
44482,41.4211,-87.4701,208.77,US41/US231
44483,41.4499,-87.4702,220.61,US41@93rdAve
44484,41.5376,-87.4712,187.69,US41@45thSt
44485,41.556,-87.4713,190.6,US41@US6Bus&US6BusHig@US41
44486,41.5881,-87.509,184.01,US41@169thSt
44487,41.6146,-87.5089,180.1,US41@SibSt
44488,41.6288,-87.5088,180.76,US41@IN312
44489,41.6392,-87.5087,179.48,US41@141stSt
44490,41.6448,-87.5086,183.65,US41@I-90(5)
44491,41.6569,-87.5085,181.7,US41@IN912
44492,41.7519,-87.5482,180.08,US41@79thSt
44493,41.7736,-87.567,178.62,US41@67thSt
44494,41.7924,-87.5803,178.38,US41@57thSt
44495,41.7998,-87.5815,178.4,US41@53thSt
44496,41.8051,-87.5831,178.41,US41@50thSt
44497,41.8108,-87.5891,179.15,US41@47thSt
44498,41.8253,-87.6004,178.97,US41@OakBlvd
44499,41.8385,-87.6085,177.14,US41@31stSt
44500,41.8579,-87.6167,180.76,US41@MusCamDr
44501,41.8649,-87.6193,183.93,US41IL@ColDr
44502,41.8844,-87.614,176.71,US41@RanSt
44503,41.8875,-87.614,176.79,US41@WacDr
44504,41.8915,-87.6141,180.31,US41@GraAve
44505,41.9027,-87.6241,179.01,US41@MicAve
44506,41.9129,-87.6263,178.19,US41@IL64
44507,41.9261,-87.6312,179.55,US41@FulPky
44508,41.9402,-87.6383,182.57,US41@BelAve
44509,41.9546,-87.6447,179.71,US41@IL19
44510,41.962,-87.6464,179.61,US41@MonAve
44511,41.9657,-87.6472,179.06,US41@WilAve
44512,41.9694,-87.6481,179.71,US41@LawAve
44513,41.9767,-87.6504,181.19,US41@LakShoDr_N
44514,41.9758,-87.6924,185.64,US41@FosAve_W
44515,41.9903,-87.7073,180.71,US41@US14
44516,42.0183,-87.7476,185.81,US41@IL50
44517,42.0407,-87.7471,188.39,US41@IL58
44518,42.0624,-87.7467,190.43,US41@OldOrcRd
44519,42.0795,-87.7544,190.43,US41@LakeAve
44520,42.1525,-87.7987,192.91,US41@CouLinRd
44521,42.1589,-87.8051,194.08,US41@ClaRd
44522,42.1808,-87.8185,195.19,US41@CenAve
44523,42.1998,-87.8326,197.25,US41@IL22
44524,42.218,-87.8454,206.87,US41@OldElmRd
44525,42.2399,-87.8623,209.28,US41@IL60
44526,42.2795,-87.8706,201.76,US41@IL176
44527,42.3087,-87.8769,210.38,US41@IL137
44528,42.3372,-87.8857,212.41,US41@NorBlvd
44529,42.3423,-87.8883,213.54,US41@OldSkoRd
44530,42.3478,-87.8922,215.2,US41@IL120
44531,42.3525,-87.8941,219.86,US41@IL43
44532,42.3596,-87.8948,221.44,US41IL@WasSt
44533,42.3708,-87.8962,207.43,US41@IL132
44534,42.3896,-87.9239,209.29,US41@IL21
44535,42.4654,-87.9466,207.5,US41@IL173
44536,43.0393,-87.9718,197.18,US41@ToUS18
44537,43.0459,-87.973,202.45,US41@46thSt
44538,43.0498,-87.9718,216.24,US41@WashBlvd
44539,43.0547,-87.9718,219.99,US41@LloydSt
44540,43.06,-87.9718,221.04,US41@LisAve_E
44541,43.0651,-87.9819,233.28,US41@55thSt
44542,43.0664,-87.9841,235.62,US41@LisAve_W
44543,43.0753,-87.9924,232.96,US41@BurSt
44544,43.0898,-88.004,219.62,US41@WI190
44545,43.0936,-88.0071,220.82,US41@WI181
44546,43.1049,-88.016,228.13,US41@HamAve
44547,43.1125,-88.0259,229.71,US41@91stSt
44548,43.1195,-88.0349,226.6,US41@CRE_Mil
44549,43.1271,-88.0453,222.79,US41@107thSt
44550,43.134,-88.055,245.02,US41/175/US45/175
44551,43.1469,-88.0548,238.99,US41/US45@CRPP_Mil
44552,43.1546,-88.0566,229.52,US41/US45@WI145_S
44553,43.1601,-88.064,240.21,US41/US45@WI145_N
44554,43.1778,-88.0907,231.63,US41/US45@WI74/100
44555,43.1827,-88.1021,244.98,US41/US45@CRYY_Wau
44556,43.1925,-88.1225,256.8,US41/US45@CRQ_Was
44557,43.2138,-88.1479,258.81,US41/US45@WI167_E
44558,43.2506,-88.1817,290.26,US41/US45@WI167_W
44559,43.2697,-88.1837,262.07,US41_N/US45_N
44560,43.282,-88.1945,285.73,US41@WI145_End
44561,43.3244,-88.2508,335.2,US41@WI60
44562,43.3472,-88.2819,341.12,US41@WI144
44563,43.3694,-88.2976,322.61,US41@CRK_Was
44564,43.4238,-88.3361,304.39,US41@WI33
44565,43.4584,-88.3651,290.64,US41@+X03
44566,43.4725,-88.3666,310.16,US41@CRD_Was
44567,43.5064,-88.3679,289.42,US41@+X04
44568,43.5368,-88.4029,292.57,US41@WI28
44569,43.5577,-88.4298,290.72,US41@+X05
44570,43.5871,-88.4306,312.66,US41@WI67
44571,43.6161,-88.4372,320.33,US41@WI49
44572,43.6895,-88.442,309.89,US41@CRB_Fon
44573,43.7373,-88.4444,258.98,US41/US151
44574,43.7437,-88.4499,249.15,US41@*WI175
44575,43.75,-88.4622,243.5,US41@HicSt
44576,43.7587,-88.4746,241.24,US41@CRD_Fon
44577,43.7844,-88.4824,234.76,US41@WI23
44578,43.8065,-88.4997,238.5,US41@CROO_Fon
44579,43.8504,-88.5713,271.39,US41@CRN_Fon
44580,43.8638,-88.5839,268.42,US41@+X06
44581,43.9504,-88.5831,264.74,US41@WI26
44582,43.9902,-88.5824,250.94,US41@WI44/91&US41AltOsh@US41_S
44583,44.0108,-88.5822,236.07,US41@9thAve
44584,44.0327,-88.5825,234.09,US41@WI21
44585,44.0595,-88.5738,231.41,US41/US45
44586,44.0968,-88.5433,238.84,US41@WI76&US41AltOsh@US41_N
44587,44.1256,-88.4997,231.75,US41@+X07
44588,44.156,-88.4858,225.84,US41@BellSt
44589,44.176,-88.4885,232.51,US41@WI114
44590,44.1882,-88.4877,232.97,US41WI@MainSt
44591,44.2001,-88.4861,232.36,US41@CRII_Win
44592,44.2438,-88.466,230.64,US41@CRBB_Win
44593,44.2618,-88.4663,235.56,US41@WI125
44594,44.2731,-88.4662,237.37,US41@WI96
44595,44.288,-88.4662,241.85,US41@WI15
44596,44.2988,-88.4558,243.98,US41@+X08
44597,44.2986,-88.4154,255.57,US41@WI47
44598,44.2981,-88.375,232.21,US41@CRE_Out
44599,44.298,-88.356,224.88,US41@WI441
44600,44.2977,-88.3129,220.33,US41@CRN_Out
44601,44.2993,-88.2723,216.83,US41@WI55
44602,44.3055,-88.2494,212.45,US41@CRJ_Out
44603,44.3141,-88.2286,209.96,US41@+X09
44604,44.3494,-88.1931,208.91,US41@CRU_Out
44605,44.386,-88.1625,202.59,US41@CRS_Bro
44606,44.4306,-88.1121,187.45,US41@CRF_Bro
44607,44.4527,-88.0898,184.25,US41@ToWI32
44608,44.4695,-88.0794,184.52,US41@OneSt
44609,44.4842,-88.0804,191.35,US41@WI172
44610,44.5092,-88.0825,196.52,US41@LomAve
44611,44.5241,-88.0819,192.52,US41@WI32/54
44612,44.538,-88.0776,185.9,US41@WI29/32
44613,44.5569,-88.0599,180.21,US41_S/US141_S
44614,44.5913,-88.0486,181.54,US41/US141@LinRd
44615,44.635,-88.0461,180.55,US41/US141@CRB_Bro
44616,44.6773,-88.0503,189.26,US41/US141@BroRd
44617,44.7209,-88.0508,195.08,US41/US141@CRS_Oco
44618,44.7645,-88.0508,202.68,US41/US141@CRD_Oco
44619,44.7891,-88.0445,203.91,US41_N/US141_N
44620,44.8005,-87.9983,190.78,US41@CRJ_Oco
44621,44.8166,-87.9446,182.91,US41@CRSS_Oco
44622,44.8532,-87.8996,183.31,US41@+X10
44623,44.8717,-87.896,182.48,US41_S/US41BusOco_S
44624,44.8921,-87.8968,183.12,US41@WI22
44625,44.9001,-87.8986,186.81,US41@+X11
44626,44.9228,-87.8714,181.03,US41_N/US41BusOco_N
44627,44.9417,-87.8707,187.71,US41@CRA_OcoE
44628,44.948,-87.8711,189.38,US41@CRA_OcoW
44629,44.9674,-87.8717,195,US41@+X12
44630,44.9903,-87.8583,193.48,US41@CRWW_Mar
44631,45.0337,-87.8269,194.21,US41@SchLn
44632,45.0508,-87.7999,188.74,US41@CRM_Mar
44633,45.0504,-87.7736,186.08,US41_S/US41BusPes_S
44634,45.0389,-87.747,184.76,US41@+X13
44635,45.0413,-87.7354,182.91,US41@+X14
44636,45.0596,-87.7134,186.33,US41_N/US41BusPes_N
44637,45.0827,-87.6603,187.49,US41@RooRd
44638,45.0995,-87.6386,183.21,US41@WI64
44639,45.1,-87.6306,181.31,US41@RivAve
44640,45.1031,-87.6264,177.89,US41@WI/MI
44641,45.1078,-87.6202,183.35,US41@10thAve
44642,45.1078,-87.6146,181.15,US41@10thSt
44643,45.1342,-87.6124,178.56,US41@MI35_N
44644,45.2753,-87.6151,200.45,US41@CoRd338
44645,45.326,-87.6142,210.99,US41@G8
44646,45.4061,-87.6099,207.42,US41@G12
44647,45.4243,-87.5997,214.89,US41@+x1
44648,45.4676,-87.5986,213.21,US41@+x2
44649,45.4793,-87.604,220.33,US41@+x3
44650,45.5232,-87.5942,227.58,US41@+x4
44651,45.5355,-87.5874,232.55,US41@ChaHilRd
44652,45.5874,-87.553,241.13,US41@G18
44653,45.6047,-87.5525,248.09,US41@OldUS41_Nad
44654,45.6442,-87.5265,256.02,US41@36-1/2MiRd
44655,45.9707,-86.972,193.28,US41@Per30_5Rd
44656,46.0022,-86.965,199.59,US41@+x50
44657,46.0365,-86.9814,228.05,US41@+x51
44658,46.0862,-86.9808,243.3,US41@38thRd
44659,46.195,-86.9828,269.06,US41@MI67
44660,46.2168,-87.0423,291.46,US41@DifRd
44661,46.2315,-87.069,303.51,US41@JohRd
44662,46.2537,-87.0854,308.57,US41@H44
44663,46.3478,-87.2182,332.08,US41@MI94_E
44664,46.3624,-87.2252,296.56,US41@MI94_W
44665,46.4057,-87.2428,234.84,US41@YalRd
44666,46.4869,-87.3498,200.65,US41@MI28_E
44667,46.5316,-87.3966,193.09,US41@HamSt
44668,46.5375,-87.3954,194.26,US41@FroSt
44669,46.5436,-87.4199,239.18,US41@MI553
44670,46.5459,-87.4275,235.49,US41MI@WasSt
44671,46.5492,-87.4695,315.98,US41@+x60
44672,46.5308,-87.5472,427.71,US41@MI35_S
44673,46.5067,-87.6126,420.51,US41@MI28Bus_E
44674,46.5115,-87.6407,436.55,US41@+x70
44675,46.4985,-87.6829,426.77,US41@MI28Bus_W
44676,46.4888,-87.7104,442.88,US41@LakeDr
44677,46.4857,-87.7491,461.47,US41@DioRd
44678,46.4972,-87.92,470.8,US41@MI95
44679,46.5008,-87.952,493.49,US41@+x80
44680,46.511,-87.9595,496.11,US41@+x81
44681,46.5281,-88.002,479.36,US41@VanRipSP
44682,46.5352,-88.0129,482.31,US41@+x90
44683,46.543,-88.0868,492.8,US41@+x91
44684,46.5375,-88.105,480.5,US41@MaxSt
44685,46.5541,-88.2053,494,US41@RuthLkRd
44686,46.573,-88.2652,510,US41@+x100
44687,46.5695,-88.2823,499.92,US41@NesHerRd
44688,46.5853,-88.4723,474.92,US41/28/US141
44689,46.6435,-88.4789,400.99,US41@OldUS41_Alb
44690,46.7223,-88.4281,295.82,US41@HerRd
44691,46.737,-88.4283,286.87,US41@DamRd
44692,46.7501,-88.4437,226.68,US41@BroSt
44693,46.7492,-88.4777,190.9,US41@+x110
44694,46.759,-88.5004,184.38,US41@PlaCutRd
44695,46.7606,-88.5001,185.96,US41@BarDr
44696,46.7796,-88.4862,186.68,US41@MI38
44697,46.7919,-88.4738,190.19,US41@+x120
44698,46.829,-88.4856,204.83,US41@+x121
44699,46.8519,-88.4794,188.35,US41@BeaRd
44700,46.8842,-88.4806,195.29,US41@+x130
44701,46.9244,-88.4611,200.23,US41@ArnRd
44702,46.9481,-88.4504,207.73,US41@+x140
44703,46.995,-88.4773,209.14,US41@+x141
44704,47.0178,-88.507,185.1,US41@+x142
44705,47.0204,-88.5266,185.7,US41@+x143
44706,47.0255,-88.5264,189.18,US41@5thSt
44707,47.1035,-88.517,187.33,US41@+x150
44708,47.1201,-88.5529,209.27,US41@CliDr_Hou
44709,47.1214,-88.5741,199.6,US41@MI26Hou_S
44710,47.1257,-88.5744,189.27,US41@MI26Han_N
44711,47.1265,-88.5928,217.94,US41@MI203_N
44712,47.1297,-88.5997,235.85,US41@+x160
44713,47.1302,-88.5995,239.91,US41@EthAve
44714,47.1313,-88.5824,309.3,US41@IngSt
44715,47.1561,-88.5555,346.42,US41@F19
44716,47.1697,-88.5164,329.33,US41@ShoRd
44717,47.2173,-88.4586,358.27,US41@TowRd
44718,47.2341,-88.4523,374.76,US41@DivSt
44719,47.2364,-88.453,374.38,US41@AgeSt
44720,47.2402,-88.4494,375.36,US41@MI26Cal_S
44721,47.2503,-88.4395,372.47,US41@MI203_S
44722,47.2864,-88.406,299.62,US41@AllCopRd
44723,47.2974,-88.3936,267.31,US41MI@1stSt
44724,47.3057,-88.3619,318.88,US41@3rdSt
44725,47.359,-88.3035,362.55,US41@+x170
44726,47.3772,-88.3035,292.9,US41@CliDr_Eag
44727,47.3889,-88.2779,281.07,US41@MI26Eag_N
44728,47.4032,-88.227,324.76,US41@EagHarDr
44729,47.404,-88.1995,340.58,US41@GraLkRd
44730,47.4171,-88.1558,334.49,US41@+x180
44731,47.421,-88.098,335.96,US41@DelRd
44732,47.4267,-88.0194,325.46,US41@ManRd
44733,47.4285,-87.9841,306.29,US41@+x190
44734,47.4344,-87.9789,317.86,US41@+x191
44735,47.4467,-87.9218,294.41,US41@+x192
44736,47.4616,-87.9149,287.94,US41@+x193
44737,47.4687,-87.8928,190.6,US41@MI26Cop_S
44738,47.4676,-87.8673,187.16,US41@FortWilSP
44739,38.2583,-85.7206,133.75,US42_E/US60_E
44740,38.2603,-85.7183,132.14,US42@BroRd
44741,38.2606,-85.6858,165.52,US42@HilAve
44742,38.2658,-85.6659,170.07,US42@KY1932
44743,38.2929,-85.6284,175.27,US42@KY22
44744,38.3546,-85.612,145.76,US42@KY329
44745,38.3564,-85.6113,150.24,US42@KY3222
44746,38.3725,-85.5895,185.76,US42@+X000(US42)
44747,38.3886,-85.583,196.43,US42@KY1793
44748,38.4013,-85.5768,214.5,US42@+X001(US42)
44749,38.4246,-85.5371,224.03,US42@KY1694
44750,38.4399,-85.4846,239.24,US42@KY393
44751,38.452,-85.4349,246.51,US42@KY524_W
44752,38.4556,-85.4183,247.57,US42@KY53
44753,38.4822,-85.3688,250.91,US42@KY524_E
44754,38.479,-85.3362,257.76,US42@KY3223
44755,38.4817,-85.3307,266.37,US42@KY1488
44756,38.489,-85.3146,269.06,US42@KY153
44757,38.4993,-85.3098,269.71,US42@KY157
44758,38.5186,-85.3145,265.34,US42@TanRd
44759,38.5215,-85.3279,280.08,US42@BurRd
44760,38.5326,-85.3335,275.66,US42@KY2868
44761,38.5439,-85.3269,262.86,US42@+X002(US42)
44762,38.5585,-85.3353,275.24,US42@+X003(US42)
44763,38.572,-85.3236,279.13,US42@KY3175
44764,38.5856,-85.3189,272.43,US42@KY754
44765,38.5928,-85.3176,275.55,US42_W/US421_S
44766,38.5951,-85.3165,279.26,US42_E/US421_N
44767,38.5957,-85.2845,270.85,US42@QuiJobLn
44768,38.6084,-85.2669,152.8,US42@KY2871
44769,38.6181,-85.2641,148.81,US42@KY3176
44770,38.628,-85.2303,153.07,US42@+X004(US42)
44771,38.6804,-85.2225,141.65,US42@KY1226
44772,38.6829,-85.2109,139.6,US42@KY36_W
44773,38.68,-85.1927,141.08,US42@KY55
44774,38.6818,-85.1695,151.53,US42@KY320
44775,38.6839,-85.1627,146.88,US42@KY36_E
44776,38.6899,-85.145,144.46,US42@KY2350
44777,38.722,-85.0856,146.81,US42@KY2949
44778,38.7384,-85.0597,149.42,US42@KY47
44779,38.7699,-84.9754,137.36,US42@KY184
44780,38.7723,-84.9652,142.65,US42@KY1039
44781,38.7696,-84.9389,142.36,US42@KnoxLilRd
44782,38.7836,-84.902,150.6,US42@KY35
44783,38.7827,-84.8114,144.69,US42_W/US127_S
44784,38.7955,-84.7985,157.18,US42/US127@KY1992
44785,38.8055,-84.7743,158.98,US42/US127@+X005(US42)
44786,38.8135,-84.7705,194.26,US42/US127@KY562
44787,38.8307,-84.7436,152.07,US42/US127@KY2850
44788,38.8448,-84.7213,151.96,US42/US127@KY14
44789,38.8787,-84.6988,222.05,US42/US127@KY338/1292
44790,38.8852,-84.6939,246.49,US42@KY338_S&US127@KY338_E
44791,38.9354,-84.6755,260.22,US42/US127@KY3060
44792,38.9469,-84.6763,267.13,US42/US127@KY536
44793,38.9635,-84.6793,255.76,US42/US127@OldUniRd
44794,38.9725,-84.6627,239.74,US42/US127@KY237
44795,38.9779,-84.6574,271.88,US42/US127@KY842
44796,38.9818,-84.6499,274.88,US42/US127@KY3157
44797,38.9895,-84.6382,274.35,US42/US127@KY1829
44798,39.096,-84.5211,149.02,US42/US127@2ndSt
44799,39.0973,-84.5215,153.16,US42/US127@3rdSt&US27TrkCin@US42/127&US127TrkCin@US127_S
44800,39.1066,-84.5177,166.98,US42@CentPky
44801,39.108,-84.5089,166.02,US42@EggAve
44802,39.1099,-84.5045,179.6,US42@+x1
44803,39.1112,-84.5037,183,US42@I-71(1K)
44804,39.1267,-84.5018,237.39,US42@McMSt
44805,39.1564,-84.4798,225.99,US42@OH4
44806,39.1699,-84.4689,176.51,US42@OH562
44807,39.1895,-84.4634,174.26,US42@OH561
44808,39.2275,-84.4383,174.17,US42@ColAve
44809,39.2541,-84.4227,176.19,US42@GleMilRd
44810,39.2683,-84.413,179.39,US42@ShaRd
44811,39.3079,-84.3842,281.16,US42@+x10
44812,39.3518,-84.3215,246.98,US42@TylRd
44813,39.3738,-84.2888,217.71,US42@OH741
44814,39.4224,-84.2341,213.81,US42@+x20
44815,39.4317,-84.2087,214.02,US42@+x21
44816,39.4333,-84.2084,219.84,US42@OH63/48
44817,39.4355,-84.2082,219.06,US42@OH123_W
44818,39.4366,-84.208,219.74,US42@OH48_N
44819,39.4363,-84.2014,239.06,US42@WarSt
44820,39.4544,-84.179,273.01,US42@MilRd
44821,39.526,-84.089,219.83,US42@OH73
44822,39.5672,-84.0288,237.23,US42@+x30
44823,39.5886,-84.0304,233.96,US42@+x31
44824,39.6022,-84.0128,231.7,US42@OH725
44825,39.6845,-83.9339,282.49,US42_W/US35BusXen_S
44826,39.685,-83.9294,284.71,US42/US35BusXen@US68&US68@US42
44827,39.6856,-83.9232,290.91,US42_E/US35BusXen_N
44828,39.7354,-83.8379,288.61,US42@TarCemRd
44829,39.7415,-83.8071,314.19,US42@OH72_S
44830,39.7435,-83.8078,319.76,US42@OH72_N
44831,39.7618,-83.7912,327.79,US42@FisRd
44832,39.7888,-83.7134,330.17,US42@SelPk
44833,39.8273,-83.6362,341.82,US42@OH41
44834,39.8532,-83.548,347.99,US42@BonRd
44835,39.8807,-83.4572,317.37,US42@OH38Trk_W
44836,39.8863,-83.4486,320.91,US42@OH38/56
44837,39.8882,-83.4457,318,US42@OH142
44838,39.8914,-83.4451,321.52,US42@OH38_N
44839,39.9666,-83.3626,299.95,US42@OH29
44840,40.0146,-83.3064,293.02,US42@LucRd
44841,40.1107,-83.2781,286.04,US42@OH161
44842,40.1199,-83.2723,282.99,US42@OldUS42
44843,40.1243,-83.2719,283.8,US42@OH736
44844,40.2396,-83.1533,273.36,US42@OH257/745
44845,40.2455,-83.1456,267.61,US42@OH257
44846,40.2787,-83.0952,288.42,US42@LonRd
44847,40.2769,-83.0723,279.8,US42@+x50
44848,40.301,-83.0587,274.09,US42@OH37
44849,40.3098,-83.0556,276.22,US42@+x70
44850,40.3289,-83.0076,289.39,US42@CoHomeRd
44851,40.4091,-82.9556,300.36,US42@OH229
44852,40.4536,-82.951,297.69,US42@OH746
44853,40.462,-82.9501,297.52,US42@DelCarRd
44854,40.4905,-82.9273,302.74,US42@+x80
44855,40.5002,-82.9046,306.17,US42@4thSt
44856,40.5005,-82.8942,307.14,US42@OH529
44857,40.5006,-82.8881,306.45,US42@MainSt
44858,40.5172,-82.8749,314.55,US42@BurrRd
44859,40.5161,-82.8361,339.59,US42@WorNewRd
44860,40.5387,-82.831,329.5,US42@OH61_S
44861,40.5475,-82.8289,340.4,US42@OH95Alt
44862,40.5492,-82.8285,343.74,US42@OH95
44863,40.5525,-82.8276,348.67,US42@OH61_N
44864,40.5595,-82.8059,365.5,US42@HomeRd
44865,40.5589,-82.7609,384.47,US42@CarWilRd
44866,40.5795,-82.7303,418.43,US42@OH19
44867,40.6232,-82.6632,403.8,US42@OH314
44868,40.6787,-82.5843,375.51,US42@OH97_N
44869,40.6786,-82.5828,371.94,US42@OH546
44870,40.681,-82.5696,357.41,US42@OH97_S
44871,40.7527,-82.5161,392.03,US42@OH13_S
44872,40.7567,-82.515,366.07,US42@OH13_N
44873,40.7566,-82.5119,362.25,US42@US42Trk&US42TrkMan@US42_W
44874,40.7565,-82.5098,358.85,US42@MarAve
44875,40.7582,-82.5096,358.64,US42@OH430_W
44876,40.7587,-82.5044,347.57,US42@OH430_E
44877,40.7615,-82.5007,348.74,US42@OH39&US42TrkMan@US42_E
44878,40.8221,-82.3934,327.36,US42@OH603
44879,40.8433,-82.3545,388.78,US42@ClaAve
44880,40.8456,-82.2988,350.71,US42@OH511C
44881,40.8523,-82.2886,330.45,US42@DavRd
44882,40.8634,-82.288,308.54,US42_W/US250_E
44883,40.8777,-82.2877,300.06,US42_E/US250_W
44884,40.8848,-82.2837,300.32,US42@+x90
44885,40.8918,-82.2687,321.19,US42@Twp753
44886,40.9012,-82.2133,364.23,US42@OH89
44887,40.9141,-82.1937,375.42,US42@OH302
44888,40.9154,-82.1923,373.96,US42@OH604
44889,40.9725,-82.1097,341.08,US42@OH301
44890,41.0102,-82.0546,290.16,US42@ConRd
44891,41.0266,-82.052,285.9,US42_W/US224_W
44892,41.0448,-82.0343,272.33,US42/US224@RichRd
44893,41.0466,-81.996,334.61,US42_E/US224_E
44894,41.0992,-81.9353,317.2,US42@OH162_E
44895,41.106,-81.9338,311.51,US42@OH162_W
44896,41.1343,-81.864,324.82,US42@OH3_S
44897,41.1386,-81.864,332.04,US42@OH18/57
44898,41.169,-81.8615,284.38,US42@+x100
44899,41.1988,-81.8418,312.95,US42@+x101
44900,41.2382,-81.8413,358.25,US42@OH303
44901,41.3143,-81.8351,283.87,US42@OH82
44902,41.3394,-81.8297,248.76,US42@I-80
44903,41.4132,-81.7345,254.27,US42@OH3Par
44904,41.4187,-81.728,245.4,US42@OH17
44905,41.4389,-81.7069,219.37,US42@OH94
44906,41.4842,-81.7033,207.79,US42@OH10
44907,30.7324,-88.0642,8.154,US43@US90
44908,30.7617,-88.074,10.906,US43@CraftHwy
44909,30.8246,-88.07,3.2161,US43@AL213
44910,30.8971,-88.0389,7.7728,US43@RadRd
44911,30.9139,-88.0352,11.306,US43@+x01
44912,30.9302,-88.0276,11.636,US43@CreLoopRd
44913,30.9403,-88.0235,10.495,US43@+x02
44914,30.9686,-88.0271,12.532,US43@CR84Sal
44915,31.0693,-88.0257,10.998,US43@+x03
44916,31.0866,-88.0182,15.92,US43@CR96
44917,31.1035,-88.0099,12.535,US43@+x04
44918,31.1552,-88.0101,15.246,US43@CR4
