id,lat,lon,ele,label
50487,36.1443,-99.1861,599.42,US60@N2140
50489,36.1443,-98.9559,552.96,US60/US183
50490,36.1445,-98.9245,536.31,US60@US270_E&US270/US281@US60_W
50491,36.1527,-98.9247,527.92,US60/US281@US270_W&US270@US60_E
50492,36.2166,-98.9208,523.02,US60_E/US281_N
50495,36.2165,-98.5833,520.43,US60@N2480
50496,36.2607,-98.5356,438.32,US60@E0520
50497,36.2608,-98.4799,397.14,US60@OK58_S
50499,36.3621,-98.4731,375.35,US60_W/US412_W
50508,36.3909,-97.8901,378.07,US60@US81_S&US81@US412&US412@US81
50510,36.4429,-97.8734,386.23,US60/US81@US64_E&US64@US81_S
50513,36.6661,-97.8755,354.62,US60/US81@US64_W&US64@US81_N
50514,36.6694,-97.8047,318.79,US60_E/US81_N
50520,36.6943,-97.5522,308.01,US60@OK74_N
50522,36.6952,-97.3098,312.99,US60@US60BusTon_W&US77/US60BusTon@US60_W
50523,36.6885,-97.2828,309.37,US60@US60BusTon_E&US77@US177_N&US177@US60_W&US60BusTon@US60_E
50524,36.6884,-97.1388,299.58,US60/US177@OK156&US77@OK156_N
50525,36.6883,-97.126,292.85,US60/US77@US60BusPon_W&US177@US60Bus_W&US60BusPon@US60_W
50526,36.6809,-97.1034,301.89,US60/US77/US177@N3310
50527,36.6806,-97.0702,283.68,US60@US60BusPon_E&US77/US177/US60BusPon@US60_E
50537,36.6662,-96.4275,323.98,US60@CR5305
50538,36.6626,-96.3317,244.75,US60@LynnAve_S
50539,36.6692,-96.314,247.65,US60@OK99_S
50540,36.708,-96.3121,278.74,US60@LynnAve_N
50541,36.7405,-96.3002,247,US60@OK99_N
50543,36.7578,-96.2175,260.95,US60@CR3060
50544,36.7683,-96.1854,292.92,US60@+X06003
50545,36.7644,-96.1732,299.96,US60@OK35
50546,36.7407,-96.1345,291.1,US60@+X06004
50547,36.7528,-96.0803,222.8,US60@N3880
50548,36.752,-96.0005,213.73,US60@OK123_N
50549,36.7489,-96.0007,211.02,US60@OK123_S
50550,36.7426,-95.9353,224.77,US60_W/US75_N
50551,36.728,-95.9351,240.19,US60_E/US75_S
50552,36.728,-95.7934,255.42,US60@E0200
50553,36.7136,-95.7724,241.48,US60@E0210
50554,36.7136,-95.6657,232.15,US60@N4120
50555,36.7004,-95.6382,216.12,US60@US169Alt&US169AltNow@US60
50556,36.7001,-95.6296,210.22,US60/US169
50560,36.627,-95.2158,218.93,US60_W/US69_S
50564,36.627,-95.0626,224.02,US60/US69@OK82
50565,36.6289,-94.9817,256.62,US60/US69@OK85
50571,36.7996,-94.698,237.44,US60@OK10_S
50572,36.8238,-94.6232,274.16,US60_W/US60BusSen_W
50573,36.8246,-94.6183,281.77,US60@OK/MO
50574,36.8244,-94.6106,303.61,US60_E/US60BusSen/43
50575,36.8229,-94.5534,309.98,US60MO@+X01
50576,36.8305,-94.5204,348.7,US60@MOsCC/Y
50577,36.8554,-94.3396,323.35,US60@MOsHH_New
50578,36.865,-94.3191,370.34,US60@+OwlRd
50581,36.9049,-94.3167,370.66,US60_E/US60BusNeo/59
50582,36.9181,-94.2813,346.66,US60@CityLimRd
50588,36.9146,-93.9295,391.56,US60@MO37
50589,36.9141,-93.9143,399.8,US60_W/US60BusMon_W
50591,36.9273,-93.8432,442.23,US60_E/US60BusMon_E
50592,36.9413,-93.8024,409.51,US60_W/US60BusAur_W
50593,36.9488,-93.7792,429.41,US60MO@+X02
50595,36.9524,-93.701,437.32,US60@SEngSt
50596,36.9633,-93.6855,423.98,US60_E/US60BusAur_E
50598,36.9962,-93.6302,416.82,US60@MO265_S
50599,36.9996,-93.6278,411.83,US60@MO14
50600,37.052,-93.5733,402.48,US60@MO413_S
50601,37.0612,-93.5602,415.5,US60@MO14_W
50604,37.1183,-93.471,399.37,US60@EElmSt
50605,37.1276,-93.4621,387.14,US60@MO174
50608,37.1516,-93.3631,376.11,US60_W/US160_W
50609,37.1425,-93.3194,392.43,US60/US160@MO13_N
50610,37.1363,-93.2964,378.93,US60_E/US160/13
50611,37.1419,-93.2781,378.65,US60@SNatAve
50612,37.1391,-93.253,390.47,US60@US65Bus_N&US65BusSpr@US60_W
50613,37.1279,-93.2309,350.72,US60@US65&US65@US60/65Bus&US65BusSpr@US65_S
50614,37.1211,-93.216,402.32,US60@SHigSprBlvd
50616,37.1188,-93.1194,435.8,US60@MO125
50617,37.1168,-93.0829,450.93,US60_W/US60BusRog_W
50618,37.1098,-93.065,445.14,US60@CouLineRd
50619,37.1106,-93.0571,449.9,US60@MOsB/W
50620,37.1167,-93.0233,451.64,US60_E/US60BusRog_E
50622,37.1519,-92.9434,477.64,US60@MOsFF_Web
50623,37.1583,-92.9327,494.01,US60MO@+X03
50624,37.1601,-92.9228,496.34,US60@MOsPP_Web
50625,37.1594,-92.9188,501.72,US60@MOsZ_Web
50631,37.1105,-92.6431,472.44,US60@+X05
50632,37.1172,-92.5991,451.89,US60_W/US60BusMan_W
50633,37.1158,-92.5763,440.43,US60_E/US60BusMan_E
50634,37.1072,-92.5208,443.7,US60@+X05a
50635,37.112,-92.4807,462.12,US60@MOsK/Y
50637,37.1339,-92.3011,453.74,US60_W/US60BusMou_W
50638,37.1474,-92.2627,435.72,US60@MO95
50639,37.1449,-92.1918,452.75,US60_E/US60BusMou_E
50640,37.1303,-92.1434,410.52,US60_W/US60BusCab_W
50641,37.1155,-92.104,390.07,US60@MO181
50642,37.1079,-92.084,419.28,US60@US63/60Bus&US63@US60_W&US60BusCab@US60_E
50643,37.0987,-92.0659,397.3,US60/US63@MOsAV
50644,37.063,-92.035,455.15,US60@+X06&US63@+X10
50646,37.0349,-92.0037,447.84,US60/US63@MOsAM
50647,37.0121,-91.9932,414.3,US60@US60BusWil_W&US63@US63BusWil_N&US60BusWil@US60_W&US63BusWil@US63_N
50649,36.9842,-91.9775,391.17,US60/US63@MO76/137
50650,36.9739,-91.9425,377.63,US60@US60BusWil_E&US63@US63BusWil_S&US60BusWil@US60_E&US63BusWil@US63_S
50651,36.9653,-91.9292,357.62,US60_E/US63_S
50653,36.9704,-91.9013,353.27,US60@+X09
50654,36.9655,-91.8835,341.96,US60@MOsU_How
50655,36.9903,-91.8182,376.58,US60@MOsNN
50656,36.9917,-91.7589,393.83,US60@+X11
50657,37.0011,-91.7053,359.21,US60@MOsY_How
50658,37.0016,-91.7024,363.38,US60@MO17_S
50659,37.0012,-91.6746,339.64,US60@MO17_N
50661,36.9863,-91.5505,341.22,US60@+X13
50662,36.9993,-91.4928,311.08,US60@MO99
50667,36.974,-91.252,289.61,US60@MOsW_Sha
50668,36.948,-91.1592,192.99,US60@MOsJ_Car
50669,36.9462,-91.1059,185.39,US60@+X17
50670,36.9697,-91.0434,150.04,US60@+X18
50671,36.9894,-91.0147,152.01,US60@MO103
50672,36.9958,-91.0109,147.93,US60_W/US60BusVBu_W
50673,37.0123,-90.9932,170.63,US60_E/US60BusVBu_E
50675,37.0377,-90.9559,179.22,US60@+X21
50677,37.0306,-90.9228,215.5,US60@MO21/34
50678,37.0026,-90.9028,269.38,US60@MOsU_Car
50679,36.986,-90.8872,258.02,US60@+X23
50681,36.9301,-90.8092,269.47,US60@MO21_S
50682,36.9267,-90.7585,237.54,US60@MOsA_Car
50684,36.8801,-90.6748,227.5,US60@MOsB_Car
50685,36.8606,-90.629,190.4,US60@MOsPP_But
50687,36.8416,-90.4985,163.31,US60_W/US67_N
50689,36.7948,-90.4433,145.59,US60@US67/60Bus&US67@US60/67Bus&US60BusPop@US60_W&US67BusPop@US67_N
50690,36.7938,-90.3436,100.64,US60_E/US60BusPop_E
50697,36.8038,-89.9966,108.06,US60_W/US60BusDex_W
50699,36.8163,-89.9418,136.96,US60_E/US60BusDex_E
50703,36.8443,-89.632,91.49,US60_W/US60BusSik_E
50704,36.8559,-89.5827,99.132,US60@US61/62&US61/US62@US60&US60BusSik@US60_E
50708,36.9723,-89.146,102.09,US60@+X28&US62@+X06
50709,36.9787,-89.1477,90.219,US60/US62@MO/IL
50710,36.9743,-89.0853,139.33,US60@KY1186_W
50711,36.9904,-89.0739,109.74,US60@KY1186_E
50712,37.0172,-89.0574,112.39,US60@KY1280
50713,37.0221,-89.0567,119.44,US60@KY1368
50716,37.0719,-88.9758,115.82,US60@KY802
50717,37.0723,-88.9742,114.63,US60@KY358_S
50718,37.0727,-88.9729,115.16,US60@KY358_N
50719,37.0734,-88.9703,112.09,US60@KY1774
50720,37.0794,-88.9416,109.36,US60@KY310
50721,37.0786,-88.9077,130.65,US60@+X001(US60)
50722,37.0848,-88.8963,129.45,US60@ClaRd
50723,37.0822,-88.887,125.32,US60@KY1791
50724,37.0821,-88.8867,125.3,US60@KY473_S
50725,37.0815,-88.8847,129,US60@KY473_N
50726,37.0773,-88.8708,137.51,US60@KY2532_N
50727,37.0766,-88.8684,139.71,US60@KY2532_S
50728,37.0722,-88.8537,130.13,US60@KY995
50730,37.0667,-88.8239,138.38,US60@KY3520_W
50731,37.0668,-88.8093,123.48,US60@KY726
50732,37.0669,-88.8003,118.87,US60@KY996
50733,37.0725,-88.7726,117.07,US60@KY724
50734,37.0728,-88.7606,111.85,US60@KY305
50736,37.0716,-88.7204,105.23,US60@KY3529
50738,37.0728,-88.6995,119.18,US60@KY998
50741,37.0359,-88.5356,115.83,US60_Riv/US62_E
50743,37.0653,-88.4345,139.08,US60@KY3489_S
50745,37.0854,-88.4115,113.68,US60@KY937
50746,37.0988,-88.4014,134.75,US60@ThoLp
50748,37.1397,-88.405,103.65,US60@KY453
50749,37.1408,-88.4039,105.54,US60@KY967_E
50750,37.1431,-88.4016,114.09,US60@KY70
50751,37.1567,-88.3978,106.31,US60@KY2610
50752,37.1838,-88.4119,104.96,US60@KY137
50753,37.2394,-88.3684,171.93,US60@KY763
50756,37.2511,-88.309,156.67,US60@+X002(US60)
50757,37.2629,-88.2936,144.78,US60@+X003(US60)
50758,37.2645,-88.2463,131.68,US60@KY133_N
50759,37.2644,-88.2442,134.82,US60@KY723
50760,37.2635,-88.2387,138.6,US60@KY133_S
50762,37.3147,-88.155,145.05,US60@KY297/2132
50763,37.327,-88.1192,190.95,US60@KY1668
50764,37.3295,-88.0962,162.91,US60@KY981
50765,37.3287,-88.082,175.63,US60/US641
50766,37.3311,-88.0816,179.04,US60@KY506
50767,37.333,-88.0813,180.72,US60@KY91/120
50768,37.3386,-88.0801,170.36,US60@ForFerRd
50769,37.3719,-88.0324,165.47,US60@+X004(US60)
50770,37.3968,-88.0237,151.51,US60@KY1901
50772,37.4243,-88.011,143.23,US60@KY365_W
50773,37.4627,-87.9491,107.66,US60@+X005(US60)
50774,37.4824,-87.9553,123.47,US60@McGHillRd
50775,37.4973,-87.945,114.43,US60@KY109_S
50776,37.4987,-87.9446,115.49,US60@KY141_Sul
50777,37.5172,-87.9554,114.22,US60@KY923_E
50778,37.5192,-87.9559,113.02,US60@KY923_W
50780,37.5453,-87.9827,112.17,US60@KY365_E
50781,37.5455,-87.984,113.34,US60@KY109_N
50784,37.6104,-87.9523,132.78,US60@KY950
50785,37.6321,-87.9412,119.25,US60@KY1176
50787,37.6728,-87.9258,134.39,US60_W/US60BypMor_W
50788,37.6838,-87.9168,132.19,US60@KY56/130
50789,37.6875,-87.9128,127.12,US60@KY130_N
50790,37.6881,-87.9115,127.31,US60@KY359
50791,37.6887,-87.9084,124.94,US60@KY2091
50792,37.692,-87.8882,118.87,US60_E/US60BypMor_E
50795,37.7057,-87.8245,138.37,US60@KY141_S
50796,37.7094,-87.8202,130.5,US60@KY1180
50797,37.7108,-87.8142,125.95,US60@KY669
50799,37.7106,-87.8094,130.23,US60@KY760
50800,37.7124,-87.7833,113.39,US60@+X006(US60)
50802,37.7272,-87.7184,127.39,US60@KY1557
50803,37.738,-87.709,139.58,US60@KY145
50807,37.8111,-87.6227,117.05,US60@US41Alt_S&US41AltDix@US60_W
50809,37.8395,-87.5885,121.62,US60/US41AltDix@KY351
50812,37.8596,-87.4704,134.39,US60@KY1078_N
50813,37.8592,-87.4609,129.34,US60@KY1078_S
50814,37.86,-87.4501,118.88,US60@KY2243_W
50815,37.8624,-87.4134,128.96,US60@KY1078/2243
50816,37.8628,-87.4032,116.12,US60@KY811_W
50821,37.797,-87.2234,116.35,US60@KY279
50822,37.7817,-87.1996,133.51,US60@+X008(US60)
50824,37.7769,-87.1723,124.67,US60@KY2120
50828,37.7286,-87.1226,121.92,US60/US431
50829,37.7253,-87.1029,120.4,US60@+X009(US60)
50830,37.7318,-87.0881,129.95,US60_W/US231_S
50831,37.7578,-87.0713,134.56,US60/US231@KY54
50832,37.7705,-87.0766,124.08,US60/US231@KY603
50835,37.7937,-87.0539,131.66,US60@KY144_Thu&US231@KY144
50836,37.8128,-87.0435,117.99,US60/US231@KY2830
50839,37.8654,-87.0025,115.82,US60_E/US231_N
50843,37.9302,-86.844,128.37,US60@KY1957
50844,37.9317,-86.8346,132.33,US60@+X011(US60)
50845,37.9271,-86.8158,149.46,US60@KY1605
50846,37.9239,-86.8091,131.45,US60@KY3092
50847,37.9199,-86.8034,127.76,US60@KY271
50848,37.9048,-86.7645,123.21,US60@KY3101
50849,37.8996,-86.7562,161.54,US60@KY69/1389
50850,37.8982,-86.7554,166.73,US60@KY2181
50851,37.8928,-86.7513,169.15,US60@KY3199_Haw
50853,37.8724,-86.7086,123.99,US60@KY3199_W
50854,37.8698,-86.7033,121.47,US60@KY1406
50855,37.8584,-86.6869,125.6,US60@KY3199_E
50856,37.8331,-86.6774,143.96,US60@+X012(US60)
50857,37.8274,-86.6565,122.34,US60@KY144_W
50858,37.8286,-86.6494,124.37,US60_W/US60BusClo_W
50860,37.8324,-86.6134,133.58,US60_E/US60BusClo_E
50861,37.8402,-86.5742,200.73,US60@KY144_E
50865,37.7622,-86.4615,203.69,US60@KY259/261
50866,37.761,-86.4411,218.92,US60@OldUS60_W
50867,37.7554,-86.4285,220.6,US60@KY1616
50868,37.7515,-86.4092,230.11,US60@KY79/259
50869,37.7515,-86.4008,237.41,US60@KY1401
50872,37.7924,-86.3352,251.36,US60@KY86_E
50873,37.8217,-86.324,205.29,US60@OldUS60_E
50874,37.8478,-86.32,160.36,US60@KY333_E
50875,37.8517,-86.316,168,US60@KY333_W
50876,37.8745,-86.2886,189.11,US60@KY79_N
50877,37.8761,-86.2838,189.77,US60@KY2202
50878,37.8832,-86.2167,251.14,US60@KY428
50879,37.8827,-86.1972,224.75,US60@KY941_N
50880,37.8827,-86.1967,225.46,US60@KY941_S
50882,37.8874,-86.1332,204.56,US60@KY1238_E
50883,37.8824,-86.1002,218.95,US60@KY144_Fla
50884,37.8823,-86.0646,208.8,US60@KY2726
50885,37.8936,-86.0398,221.66,US60@KY1882
50886,37.9051,-86.019,195.15,US60@PinRd
50887,38.254,-85.6981,162.47,US60@PetAve
50888,38.2546,-85.6843,168.25,US60@HilAve
50890,38.253,-85.6571,167.64,US60@US60Alt_E&US60AltLou@US60_E
50893,38.2507,-85.6282,158.46,US60@BowBlvd
50894,38.2496,-85.6152,164.77,US60@KY146
50895,38.2464,-85.5769,197.51,US60@KY1747
50896,38.2441,-85.5471,203.96,US60@KY913
50897,38.245,-85.544,206.03,US60@KY1819
50898,38.2486,-85.5315,224.99,US60@EveRd
50900,38.2337,-85.4566,218.27,US60@KY2841_W
50901,38.2336,-85.4533,214.79,US60@KY1531
50902,38.2352,-85.4467,224.67,US60@KY2841_E
50905,38.2138,-85.2598,220.29,US60@KY55
50906,38.2129,-85.2445,240.17,US60@KY2862
50907,38.2126,-85.2401,237.27,US60@KY2861
50908,38.2125,-85.2345,239.86,US60@KY53_N
50909,38.2116,-85.2188,225.36,US60@7thSt
50910,38.2106,-85.2037,223.42,US60@KY53/55Bus
50911,38.209,-85.1773,250.25,US60@KY1871
50912,38.2006,-85.1458,241.31,US60@KY714
50913,38.179,-85.067,275.71,US60@KY395
50914,38.1641,-85.0204,232.63,US60@KY1472
50915,38.1582,-85.007,220.26,US60@KY2256
50916,38.1592,-84.9972,225.62,US60@KY151
50917,38.1621,-84.9527,208.18,US60@KY1665
50918,38.1734,-84.9136,238.87,US60@KY2817
50919,38.1804,-84.8947,226.48,US60/US127
50920,38.1854,-84.8828,230.75,US60@KY2271
50921,38.1863,-84.8798,210.67,US60@+X015(US60)
50922,38.1949,-84.8822,160,US60@KY1211
50923,38.1951,-84.8789,155.82,US60@BriSt
50924,38.1949,-84.876,155.97,US60@KY2259
50925,38.1947,-84.8744,154.87,US60@KY420_S
50926,38.1976,-84.874,162.22,US60@KY420_N
50927,38.1981,-84.8659,205.09,US60@KY1784
50928,38.1988,-84.8599,221.43,US60@KY1659
50929,38.2059,-84.8363,244.15,US60@US421/460&US421@US60/460&US460@US60/421
50930,38.1889,-84.8219,245.14,US60_E/US421_S
50931,38.1858,-84.8196,247.77,US60@KY2821
50933,38.1647,-84.8078,245.32,US60@KY1681_E
50934,38.1604,-84.8055,250.86,US60@KY3361
50935,38.137,-84.7875,252.38,US60@KY3360
50936,38.1211,-84.7766,270.97,US60@KY1685
50937,38.0689,-84.738,268.83,US60_VerW/US62_VerE
50938,38.065,-84.735,273.72,US60@US62/60Bus&US62@US60_VerE&US60BusVer@US60_W
50940,38.051,-84.7152,276.76,US60_E/US60BusVer_E
50941,38.0443,-84.6567,276.06,US60@KY1967
50943,38.0427,-84.6154,272.7,US60@KY1969
50944,38.0442,-84.5934,287.87,US60@ManWarBlvd
50945,38.0457,-84.5656,292.27,US60@KY4(5)
50946,38.0466,-84.5542,278.22,US60@KY1968_E
50947,38.0498,-84.5232,292,US60@KY1723
50948,38.0506,-84.5096,290.79,US60@KY922
50949,38.0504,-84.5089,292.28,US60@+CoxSt
50950,38.0495,-84.5064,296.27,US60@KY1928
50951,38.0424,-84.4817,301.45,US60@3rdSt
50953,38.036,-84.397,308.46,US60@KY1425
50959,37.9923,-84.1795,291.69,US60@KY627
50960,37.9918,-84.1778,293.22,US60@KY2344
50965,38.0295,-84.1033,291.19,US60@+X016(US60)
50967,38.0489,-83.978,318.02,US60@KY2346
50968,38.0538,-83.9564,307.16,US60@KY686_W
50969,38.055,-83.9475,292.83,US60@KY713_W
50970,38.0561,-83.9433,295.4,US60_W/US460_E
50971,38.0564,-83.9421,294.86,US60_E/US460_W
50972,38.0571,-83.9391,291.76,US60@KY713_E
50973,38.0748,-83.9187,295.57,US60@KY686_E
50974,38.083,-83.9014,305.76,US60@KY1331
50975,38.1082,-83.8957,304.03,US60@QueRd
50976,38.1318,-83.8758,283.5,US60@KY537
50977,38.1501,-83.8249,315.54,US60@KY1198
50978,38.1409,-83.7965,226.8,US60@SteRd
50979,38.1447,-83.7641,306.32,US60@KY36_W
50980,38.1452,-83.762,302.9,US60@BarLynnDr
50981,38.1462,-83.7622,299.41,US60@KY2500
50982,38.1473,-83.7625,303.21,US60@HighSt
50983,38.1477,-83.7601,302.5,US60@KY36_E
50984,38.1494,-83.7538,292.13,US60@KY111
50985,38.1407,-83.7253,215.44,US60@KY1269
50992,38.1411,-83.5491,204.41,US60@KY801
50993,38.1414,-83.5463,208.79,US60@KY1722
50994,38.1418,-83.5413,205.06,US60@KY2522_A
50996,38.1482,-83.5052,214.86,US60@KY3319
50997,38.1584,-83.4567,237.31,US60@KY2342
50998,38.1699,-83.4394,219.2,US60@KY519
51000,38.1888,-83.4264,221.03,US60@LeeCemRd
51001,38.1982,-83.4107,231.65,US60@KY32_E
51002,38.2329,-83.3735,250.48,US60@KY799
51005,38.2728,-83.3153,301.9,US60@KY3296
51006,38.2969,-83.2713,256.8,US60@KY1662
51008,38.2888,-83.2207,248.33,US60@KY2078_W
51009,38.292,-83.1901,233.84,US60@KY174_E
51010,38.2929,-83.1865,239.57,US60@KY2531
51011,38.2965,-83.1803,236.32,US60@KY2078_E
51012,38.2981,-83.1788,233.25,US60@KY2
51013,38.3013,-83.1742,234.5,US60@KY986
51014,38.3027,-83.1709,232.34,US60@KY1704
51015,38.3079,-83.1505,260.86,US60@KY1025
51016,38.3111,-83.142,254.45,US60@KY3298
51017,38.3185,-83.1192,251.75,US60@KY182_S
51018,38.3358,-83.1126,281.36,US60@KY209
51019,38.3393,-83.1019,261.81,US60@KY182_N
51021,38.3282,-83.0308,202.75,US60@KY6228
51023,38.332,-82.9456,187.45,US60@KY1/7
51024,38.3314,-82.9436,184.43,US60@KY3297_W
51028,38.345,-82.8354,208.09,US60@KY207_S
51029,38.3451,-82.8345,209.26,US60@KY207_N
51030,38.3536,-82.8166,223.26,US60@RaqBraRd
51031,38.3499,-82.7808,196.11,US60@KY854
51032,38.3719,-82.7614,185.38,US60@KY966
51037,38.4184,-82.7044,182.86,US60@KY538
51038,38.4365,-82.6903,219.01,US60@KY716
51039,38.4403,-82.6808,220.66,US60@KY1012
51040,38.444,-82.6809,201.46,US60@KY766
51041,38.4532,-82.6737,195.87,US60@KY1134
51042,38.458,-82.6666,205.94,US60@KY2534
51043,38.4654,-82.659,207.88,US60@KY168_W
51044,38.4807,-82.6435,168.37,US60@US23BusAsh_S&US23BusAsh@US60/23Spr&US23SprAsh@US23Bus
51045,38.4818,-82.6458,168.69,US60_E/US23BusAsh_N
51046,38.4047,-82.599,166.71,US60@KY3294_Ken
51047,38.4045,-82.5956,157.76,US60@KY/WV
51048,38.4033,-82.5911,167.76,US60@23rdSt
51050,38.3957,-82.5358,166.78,US60@+X000(US60)
51057,38.4293,-82.3941,168.36,US60@WV2
51058,38.4222,-82.3921,180.45,US60@WV101_S
51059,38.4119,-82.3869,168.34,US60@WasBlvd
51060,38.4117,-82.3203,186.22,US60@WV10Alt
51061,38.4159,-82.2907,167.76,US60@WV193
51065,38.4341,-82.1234,180.61,US60@MasRd
51066,38.4185,-82.0765,209.69,US60@CR25/1
51067,38.4185,-82.0418,212.72,US60@WV34Alt
51068,38.4148,-82.0185,197.66,US60@WV34_N
51069,38.4128,-82.0145,213.4,US60@WV34_S
51070,38.4066,-81.9399,227.74,US60@HodRd
51071,38.3958,-81.911,250.09,US60WV@+X002(US60)
51072,38.3972,-81.8562,184.27,US60@WV817
51074,38.3751,-81.7801,179.05,US60@KanTer
51081,38.3736,-81.6666,181.82,US60@WV25
51082,38.3745,-81.6652,184.92,US60@CR21
51087,38.3391,-81.6141,182.98,US60@WV114
51090,38.3153,-81.5604,184.07,US60@I-77(96)
51092,38.2546,-81.5644,194.01,US60WV@+X003(US60)
51093,38.2429,-81.5506,182.04,US60@MalBelRd
51102,38.1636,-81.1979,205.07,US60@WV16_N
51103,38.1483,-81.1741,260.81,US60WV@+X007(US60)
51104,38.1353,-81.1724,353.05,US60WV@+X008(US60)
51105,38.1444,-81.1563,395.76,US60WV@+X009(US60)
51106,38.1388,-81.1471,324.59,US60@WV16_S
51107,38.1233,-81.1394,408.08,US60@+X010(US60)
51108,38.1241,-81.1116,409.33,US60WV@+X011(US60)
51109,38.1363,-81.1001,401.1,US60@RichCrkRd
51110,38.1284,-81.0741,455.03,US60@SatRd
51111,38.1256,-81.0104,624.48,US60@CR3/6
51112,38.0505,-80.9555,749.94,US60@CR11
51113,38.0515,-80.9295,629.05,US60@WV41_N
51114,38.0204,-80.9122,742.41,US60@WV41_S
51115,37.9645,-80.8044,879.43,US60WV@+X012(US60)
51116,37.9676,-80.7788,741.94,US60@WV20_S
51117,37.9688,-80.7671,733.05,US60@KanTur
51124,37.9068,-80.6345,749.23,US60@SmoRd
51126,37.8662,-80.4829,629.94,US60@RCHilRd
51129,37.8017,-80.4455,633.34,US60/US219
51130,37.7808,-80.3942,517.08,US60@WV63
51132,37.7725,-80.3564,538.95,US60@HarRunRd
51133,37.7848,-80.3064,595.66,US60@CR60/34
51134,37.7939,-80.3007,565.03,US60@DryCrkRd
51136,37.8005,-80.051,420.25,US60@+x5
51138,37.794,-79.9953,377.45,US60@VA154
51139,37.7825,-79.9856,388.46,US60_W/US220_N
51140,37.7779,-79.9853,413.45,US60/US220@VA18
51141,37.8223,-79.4955,389.28,US60@TucKerrLn
51142,37.7869,-79.4467,307.85,US60_W/US60TrkLex_W
51143,37.7844,-79.4433,322.17,US60@US11Bus&US11BusLex@US60
51144,37.7811,-79.438,331.08,US60_E/US60TrkLex_E
51145,37.7627,-79.4263,328.52,US60@+x50
51146,37.7578,-79.3974,298.98,US60@+x60
51147,37.7437,-79.3804,300.88,US60@ForRd
51148,37.7427,-79.3549,263.83,US60/US501
51149,37.7448,-79.3418,288.92,US60@+x70
51150,37.7287,-79.3142,527.37,US60@+x71
51151,37.7411,-79.3023,692.6,US60@BlueRidPkwy
51152,37.7524,-79.2844,574.26,US60@+x80
51153,37.7374,-79.2537,631.92,US60@CofRd
51154,37.6856,-79.2352,315.76,US60@BucHolRd
51155,37.6705,-79.2152,265.64,US60@SR635
51157,37.6399,-79.1187,206.51,US60@SR778
51158,37.6251,-79.1157,235.46,US60@+x90
51159,37.6109,-79.0776,190.38,US60@+x91
51160,37.5882,-79.0499,228.47,US60@US29Bus&US29BusLyn@US60
51162,37.5725,-78.8971,202.93,US60@SR657
51163,37.5766,-78.8654,187.61,US60@NorRd
51164,37.5352,-78.827,125.06,US60@VA26
51165,37.5081,-78.7823,180.79,US60@SR654
51169,37.5471,-78.5253,160.26,US60@LeeWayRd
51170,37.5054,-78.4429,142.39,US60@+x120
51175,37.5495,-78.0913,109.66,US60@SR630
51176,37.5665,-78.0369,81.038,US60@SR629
51177,37.5647,-77.9694,100.94,US60@LocRd
51178,37.5553,-77.941,116.06,US60/US522
51179,37.5456,-77.9094,95.34,US60@VA300
51180,37.5387,-77.8882,121.94,US60@VA13_E
51183,37.5056,-77.5797,105.84,US60@RobRd
51184,37.4991,-77.5383,90.342,US60@VA339
51185,37.5089,-77.4868,65.908,US60@VA161
51186,37.5103,-77.4747,60.75,US60@US60Trk_W&US60TrkRic@US60_W
51187,37.5164,-77.4741,50.252,US60@SR683
51188,37.5271,-77.4452,23.724,US60@ComRd
51189,37.538,-77.4372,28.045,US60@VA147_E
51190,37.535,-77.4323,11.825,US60@US360/60Trk_W&US360@US60_W&US60TrkRic@US60_E
51191,37.5329,-77.4277,9.4349,US60_E/US360_E
51192,37.5312,-77.4249,15.926,US60@21stSt
51193,37.529,-77.4213,21.98,US60@VA5_End
51194,37.5257,-77.4185,12.756,US60@VA5Ric_W
51195,37.5148,-77.3944,43.598,US60@GovRd
51197,37.5212,-77.3283,48.977,US60@VA156_N
51199,37.5101,-77.2405,46.487,US60@VA156_S
51200,37.5108,-77.1924,15.777,US60@VA33_E
51206,37.4239,-76.8951,2.3089,US60@LibChuRd
51207,37.4041,-76.8386,29.967,US60@IvyHillRd
51209,37.382,-76.8061,29.158,US60@SR603
51211,37.2871,-76.7215,31.2,US60@RicRd
51212,37.2841,-76.7007,8.8587,US60@VA132
51213,37.2787,-76.6902,23.727,US60@VA5_E
51214,37.2747,-76.6894,22.513,US60@2ndSt
51215,37.2712,-76.6889,26.272,US60@VA5_W
51219,37.207,-76.6089,19.205,US60@BASFDr
51220,37.2094,-76.59,7.5901,US60@+x130
51226,37.0495,-76.4752,9.2889,US60@VA306
51229,36.985,-76.4312,6.594,US60@I-664(5)
51234,37.0083,-76.3597,3.5175,US60@LasAve
51237,36.959,-76.2599,2.5803,US60@VA168&US60AltNor@US60_W
51238,36.9525,-76.2496,3.2539,US60@US460&US460@US60&US60AltNor@US60_E
51242,36.9057,-76.1791,3.861,US60@VA166
51247,36.9076,-75.9938,2.797,US60@AtlAve
51250,36.8451,-75.9756,3.6534,US60@US58Bus&US58BusVir@US60
51251,36.8291,-75.9737,4.7889,US60@HarPoiRd
51252,29.9618,-90.0906,-0.60744,US61/US90
51253,29.97,-90.1093,0.040635,US61@I-10(232)
51254,29.9715,-90.117,-4.4207,US61@PalSt
